kernel_ns,app_mono_ns,src,sport,dst,dport,sequence,counter,flags,mode
1787953596334456102,5173419413434,192.168.20.11,50262,192.168.20.108,12345,246,45,8,3
1787953596349484177,5173434397508,192.168.20.11,50262,192.168.20.108,12345,247,46,8,3
1787953596365168510,5173450081749,192.168.20.11,50262,192.168.20.108,12345,248,47,8,3
1787953596379780695,5173464717008,192.168.20.11,50262,192.168.20.108,12345,249,48,8,3
1787953596395290639,5173480206656,192.168.20.11,50262,192.168.20.108,12345,250,49,8,3
1787953596409593917,5173494503305,192.168.20.11,50262,192.168.20.108,12345,251,50,8,3
1787953596424841825,5173509784897,192.168.20.11,50262,192.168.20.108,12345,252,51,8,3
1787953596439399473,5173524333786,192.168.20.11,50262,192.168.20.108,12345,253,52,8,3
1787953596454504065,5173539415305,192.168.20.11,50262,192.168.20.108,12345,254,53,8,3
1787953596470427399,5173555369045,192.168.20.11,50262,192.168.20.108,12345,255,54,8,3
1787953596484451788,5173569366193,192.168.20.11,50262,192.168.20.108,12345,256,55,8,3
1787953596499501788,5173584414842,192.168.20.11,50262,192.168.20.108,12345,257,56,8,3
1787953596514941417,5173599851397,192.168.20.11,50262,192.168.20.108,12345,258,57,8,3
1787953596529948102,5173614890323,192.168.20.11,50262,192.168.20.108,12345,259,58,8,3
1787953596545173528,5173630087804,192.168.20.11,50262,192.168.20.108,12345,260,59,8,3
1787953596559373788,5173644299619,192.168.20.11,50262,192.168.20.108,12345,261,60,8,3
1787953596575000954,5173659966767,192.168.20.11,50262,192.168.20.108,12345,262,61,8,3
1787953596589789325,5173674704675,192.168.20.11,50262,192.168.20.108,12345,263,62,8,3
1787953596605046936,5173689965027,192.168.20.11,50262,192.168.20.108,12345,264,63,8,3
1787953596619898176,5173704848101,192.168.20.11,50262,192.168.20.108,12345,265,64,8,3
1787953596634411343,5173719344564,192.168.20.11,50262,192.168.20.108,12345,266,65,8,3
1787953596649591491,5173734503453,192.168.20.11,50262,192.168.20.108,12345,267,66,8,3
1787953596664424862,5173749333638,192.168.20.11,50262,192.168.20.108,12345,268,67,8,3
1787953596680862028,5173765821601,192.168.20.11,50262,192.168.20.108,12345,269,68,8,3
1787953596695271325,5173780188453,192.168.20.11,50262,192.168.20.108,12345,270,69,8,3
1787953596709859176,5173794770249,192.168.20.11,50262,192.168.20.108,12345,271,70,8,3
1787953596724546639,5173809502897,192.168.20.11,50262,192.168.20.108,12345,272,71,8,3
1787953596739660028,5173824574508,192.168.20.11,50262,192.168.20.108,12345,273,72,8,3
1787953596756425232,5173841340397,192.168.20.11,50262,192.168.20.108,12345,274,73,8,3
1787953596769769158,5173854735971,192.168.20.11,50262,192.168.20.108,12345,275,74,8,3
1787953596785323658,5173870241027,192.168.20.11,50262,192.168.20.108,12345,276,75,8,3
1787953596799888139,5173884800582,192.168.20.11,50262,192.168.20.108,12345,277,76,8,3
1787953596815276991,5173900209045,192.168.20.11,50262,192.168.20.108,12345,278,77,8,3
1787953596829654232,5173914603564,192.168.20.11,50262,192.168.20.108,12345,279,78,8,3
1787953596845048584,5173929965101,192.168.20.11,50262,192.168.20.108,12345,280,79,8,3
1787953596860771936,5173945735286,192.168.20.11,50262,192.168.20.108,12345,281,80,8,3
1787953596875021824,5173959967378,192.168.20.11,50262,192.168.20.108,12345,282,81,8,3
1787953596890315417,5173975233230,192.168.20.11,50262,192.168.20.108,12345,283,82,8,3
1787953596904298343,5173989210971,192.168.20.11,50262,192.168.20.108,12345,284,83,8,3
1787953596919628954,5174004576860,192.168.20.11,50262,192.168.20.108,12345,285,84,8,3
1787953596934514898,5174019445434,192.168.20.11,50262,192.168.20.108,12345,286,85,8,3
1787953596949865917,5174034778897,192.168.20.11,50262,192.168.20.108,12345,287,86,8,3
1787953596965319898,5174050262749,192.168.20.11,50262,192.168.20.108,12345,288,87,8,3
1787953596979992454,5174064915989,192.168.20.11,50262,192.168.20.108,12345,289,88,8,3
1787953596994904213,5174079830193,192.168.20.11,50262,192.168.20.108,12345,290,89,8,3
1787953597009639898,5174094551971,192.168.20.11,50262,192.168.20.108,12345,291,90,8,3
1787953597024875861,5174109831767,192.168.20.11,50262,192.168.20.108,12345,292,91,8,3
1787953597039377398,5174124296656,192.168.20.11,50262,192.168.20.108,12345,293,92,8,3
1787953597054668509,5174139599286,192.168.20.11,50262,192.168.20.108,12345,294,93,8,3
1787953597069735547,5174154686804,192.168.20.11,50262,192.168.20.108,12345,295,94,8,3
1787953597085077880,5174169997619,192.168.20.11,50262,192.168.20.108,12345,296,95,8,3
1787953597100185639,5174185133600,192.168.20.11,50262,192.168.20.108,12345,297,96,8,3
1787953597115157769,5174200131193,192.168.20.11,50262,192.168.20.108,12345,298,97,8,3
1787953597129338306,5174214274989,192.168.20.11,50262,192.168.20.108,12345,299,98,8,3
1787953597144738880,5174229628693,192.168.20.11,50262,192.168.20.108,12345,300,99,8,3
1787953597159907287,5174244790267,192.168.20.11,50262,192.168.20.108,12345,301,100,8,3
1787953597174727009,5174259644545,192.168.20.11,50262,192.168.20.108,12345,302,101,8,3
1787953597189692417,5174274583952,192.168.20.11,50262,192.168.20.108,12345,303,102,8,3
1787953597205093861,5174289973323,192.168.20.11,50262,192.168.20.108,12345,304,103,8,3
1787953597219728769,5174304651748,192.168.20.11,50262,192.168.20.108,12345,305,104,8,3
1787953597234658083,5174319557971,192.168.20.11,50262,192.168.20.108,12345,306,105,8,3
1787953597249355954,5174334238637,192.168.20.11,50262,192.168.20.108,12345,307,106,8,3
1787953597264797472,5174349720230,192.168.20.11,50262,192.168.20.108,12345,308,107,8,3
1787953597279436213,5174364329619,192.168.20.11,50262,192.168.20.108,12345,309,108,8,3
1787953597294439509,5174379324045,192.168.20.11,50262,192.168.20.108,12345,310,109,8,3
1787953597309778195,5174395751897,192.168.20.11,50262,192.168.20.108,12345,311,110,8,3
1787953597324424880,5174409352452,192.168.20.11,50262,192.168.20.108,12345,312,111,8,3
1787953597339702324,5174424590693,192.168.20.11,50262,192.168.20.108,12345,313,112,8,3
1787953597354399694,5174439281860,192.168.20.11,50262,192.168.20.108,12345,314,113,8,3
1787953597369605861,5174454542860,192.168.20.11,50262,192.168.20.108,12345,315,114,8,3
1787953597384359120,5174469250489,192.168.20.11,50262,192.168.20.108,12345,316,115,8,3
1787953597399777546,5174484658248,192.168.20.11,50262,192.168.20.108,12345,317,116,8,3
1787953597415279917,5174500435285,192.168.20.11,50262,192.168.20.108,12345,318,117,8,3
1787953597429860009,5174514766304,192.168.20.11,50262,192.168.20.108,12345,319,118,8,3
1787953597444691806,5174529575878,192.168.20.11,50262,192.168.20.108,12345,320,119,8,3
1787953597459821843,5174544702063,192.168.20.11,50262,192.168.20.108,12345,321,120,8,3
1787953597475335509,5174560266971,192.168.20.11,50262,192.168.20.108,12345,322,121,8,3
1787953597489696083,5174574583471,192.168.20.11,50262,192.168.20.108,12345,323,122,8,3
1787953597504527583,5174589407508,192.168.20.11,50262,192.168.20.108,12345,324,123,8,3
1787953597519950102,5174604866433,192.168.20.11,50262,192.168.20.108,12345,325,124,8,3
1787953597534316657,5174619238285,192.168.20.11,50262,192.168.20.108,12345,326,125,8,3
1787953597549570861,5174634457433,192.168.20.11,50262,192.168.20.108,12345,327,126,8,3
1787953597564572009,5174649495193,192.168.20.11,50262,192.168.20.108,12345,328,127,8,3
1787953597579448954,5174664341711,192.168.20.11,50262,192.168.20.108,12345,329,128,8,3
1787953597594622176,5174679503952,192.168.20.11,50262,192.168.20.108,12345,330,129,8,3
1787953597609423380,5174694349230,192.168.20.11,50262,192.168.20.108,12345,331,130,8,3
1787953597624728435,5174709635322,192.168.20.11,50262,192.168.20.108,12345,332,131,8,3
